GITM2 log file
## Inputs from UAM.in
# Resart= F
# Eddy coef:   300.000 Eddy P0:     0.005 Eddy P1:     0.001 Eddy Scaling:     1.000
# Statistical Models Only:  F Apex:  T
# EUV Data:  F
# AMIE: none           
none                                                                                                
# Solar Heating:  T Joule Heating:  T Auroral Heating:  T
# NO Cooling:  T O Cooling:  T
# Conduction:  T Turbulent Conduction:  T Updated Turbulent Conduction:  F
# Pressure Grad:  T Ion Drag:  T Neutral Drag:  T
# Viscosity:  T Coriolis:  T Gravity:  T
# Ion Chemistry:  T Ion Advection:  T Neutral Chemistry:  T
 
#START
   iStep yyyy mm dd hh mm ss  ms      dt min(T) max(T) mean(T) min(VV) max(VV) mean(VV) F107 F107A By Bz Vx HP HPn HPs SubsolarLon SubsolarLat SubsolarVTEC
    6454 2017  8 21  8 27 56  56  4.7856    186.75901    652.19395    616.45825     -3.17343      0.00000     -1.64271     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.92531   0.20050  -1.00000
    6455 2017  8 21  8 28  0 841  4.7858    186.75889    652.16401    616.43280     -3.17031      0.00000     -1.64195     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.92496   0.20050  -1.00000
    6456 2017  8 21  8 28  5 627  4.7859    186.75876    652.13403    616.40734     -3.16761      0.00000     -1.64118     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.92462   0.20050  -1.00000
    6457 2017  8 21  8 28 10 413  4.7860    186.75864    652.10404    616.38188     -3.16537      0.00000     -1.64045     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.92427   0.20050  -1.00000
    6458 2017  8 21  8 28 15 200  4.7862    186.75851    652.07404    616.35643     -3.16358      0.00000     -1.63976     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.92392   0.20050  -1.00000
    6459 2017  8 21  8 28 19 986  4.7863    186.75838    652.04404    616.33098     -3.16225      0.00000     -1.63912     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.92357   0.20050  -1.00000
    6460 2017  8 21  8 28 24 772  4.7865    186.75825    652.01402    616.30551     -3.16137      0.00000     -1.63840     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.92322   0.20050  -1.00000
    6461 2017  8 21  8 28 29 559  4.7866    186.75812    651.98397    616.28005     -3.16087      0.00000     -1.63762     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.92287   0.20050  -1.00000
    6462 2017  8 21  8 28 34 346  4.7867    186.75798    651.95393    616.25459     -3.16061      0.00000     -1.63689     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.92253   0.20050  -1.00000
    6463 2017  8 21  8 28 39 133  4.7869    186.75785    651.92391    616.22916     -3.16046      0.00000     -1.63616     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.92218   0.20050  -1.00000
    6464 2017  8 21  8 28 43 920  4.7870    186.75771    651.89394    616.20373     -3.16023      0.00000     -1.63550     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.92183   0.20050  -1.00000
    6465 2017  8 21  8 28 48 707  4.7872    186.75758    651.86398    616.17831     -3.15975      0.00000     -1.63481     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.92148   0.20050  -1.00000
    6466 2017  8 21  8 28 53 494  4.7873    186.75744    651.83402    616.15289     -3.15886      0.00000     -1.63403     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.92113   0.20050  -1.00000
    6467 2017  8 21  8 28 58 281  4.7874    186.75730    651.80407    616.12748     -3.15742      0.00000     -1.63323     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.92079   0.20050  -1.00000
    6468 2017  8 21  8 29  3  69  4.7876    186.75715    651.77416    616.10209     -3.15530      0.00000     -1.63244     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.92044   0.20050  -1.00000
    6469 2017  8 21  8 29  7 857  4.7877    186.75701    651.74429    616.07673     -3.15242      0.00000     -1.63169     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.92009   0.20050  -1.00000
    6470 2017  8 21  8 29 12 645  4.7878    186.75687    651.71446    616.05136     -3.14872      0.00000     -1.63097     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.91974   0.20050  -1.00000
    6471 2017  8 21  8 29 17 433  4.7880    186.75672    651.68463    616.02600     -3.14420      0.00000     -1.63015     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.91939   0.20050  -1.00000
    6472 2017  8 21  8 29 22 221  4.7881    186.75657    651.65479    616.00064     -3.13893      0.00000     -1.62927     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.91905   0.20050  -1.00000
    6473 2017  8 21  8 29 27   9  4.7883    186.75642    651.62497    615.97529     -3.13295      0.00000     -1.62843     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.91870   0.20050  -1.00000
    6474 2017  8 21  8 29 31 797  4.7884    186.75627    651.59517    615.94996     -3.12631      0.00000     -1.62758     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.91835   0.20050  -1.00000
    6475 2017  8 21  8 29 36 586  4.7885    186.75612    651.56541    615.92464     -3.11909      0.00000     -1.62680     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.91800   0.20049  -1.00000
    6476 2017  8 21  8 29 41 375  4.7887    186.75597    651.53565    615.89931     -3.11343      0.00000     -1.62602     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.91765   0.20049  -1.00000
    6477 2017  8 21  8 29 46 163  4.7888    186.75581    651.50586    615.87397     -3.10687      0.00000     -1.62515     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.91730   0.20049  -1.00000
    6478 2017  8 21  8 29 50 952  4.7890    186.75566    651.47605    615.84864     -3.09881      0.00000     -1.62429     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.91696   0.20049  -1.00000
    6479 2017  8 21  8 29 55 741  4.7891    186.75550    651.44625    615.82331     -3.08937      0.00000     -1.62347     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.91661   0.20049  -1.00000
    6480 2017  8 21  8 30  0 531  4.7892    186.75534    651.41646    615.79799     -3.07878      0.00000     -1.62272     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.91626   0.20049  -1.00000
    6481 2017  8 21  8 30  5 320  4.7894    186.75518    651.38668    615.77266     -3.06892      0.00000     -1.62206     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.91591   0.20049  -1.00000
    6482 2017  8 21  8 30 10 110  4.7895    186.75502    651.35686    615.74732     -3.06054      0.00000     -1.62135     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.91556   0.20049  -1.00000
    6483 2017  8 21  8 30 14 899  4.7897    186.75486    651.32701    615.72197     -3.05250      0.00000     -1.62064     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.91521   0.20049  -1.00000
    6484 2017  8 21  8 30 19 689  4.7898    186.75470    651.29716    615.69662     -3.04493      0.00000     -1.62004     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.91487   0.20049  -1.00000
    6485 2017  8 21  8 30 24 479  4.7899    186.75454    651.26732    615.67129     -3.03793      0.00000     -1.61949     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.91452   0.20049  -1.00000
    6486 2017  8 21  8 30 29 269  4.7901    186.75437    651.23749    615.64596     -3.03160      0.00000     -1.61910     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.91417   0.20049  -1.00000
    6487 2017  8 21  8 30 34  59  4.7902    186.75420    651.20768    615.62062     -3.02609      0.00000     -1.61878     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.91382   0.20049  -1.00000
    6488 2017  8 21  8 30 38 850  4.7904    186.75404    651.17784    615.59527     -3.02368      0.00000     -1.61846     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.91347   0.20049  -1.00000
    6489 2017  8 21  8 30 43 640  4.7905    186.75387    651.14800    615.56993     -3.02174      0.00000     -1.61821     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.91312   0.20049  -1.00000
    6490 2017  8 21  8 30 48 431  4.7906    186.75370    651.11818    615.54460     -3.02013      0.00000     -1.61807     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.91278   0.20049  -1.00000
    6491 2017  8 21  8 30 53 222  4.7908    186.75353    651.08840    615.51929     -3.01891      0.00000     -1.61806     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.91243   0.20049  -1.00000
    6492 2017  8 21  8 30 58  12  4.7909    186.75336    651.05866    615.49398     -3.01812      0.00000     -1.61817     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.91208   0.20049  -1.00000
    6493 2017  8 21  8 31  2 803  4.7911    186.75319    651.02891    615.46866     -3.01782      0.00000     -1.61828     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.91173   0.20049  -1.00000
    6494 2017  8 21  8 31  7 595  4.7912    186.75301    650.99916    615.44335     -3.01804      0.00000     -1.61841     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.91138   0.20049  -1.00000
    6495 2017  8 21  8 31 12 386  4.7913    186.75284    650.96944    615.41805     -3.01882      0.00000     -1.61865     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.91103   0.20049  -1.00000
    6496 2017  8 21  8 31 17 177  4.7915    186.75266    650.93976    615.39278     -3.02013      0.00000     -1.61895     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.91069   0.20049  -1.00000
    6497 2017  8 21  8 31 21 969  4.7916    186.75248    650.91013    615.36751     -3.02368      0.00000     -1.61939     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.91034   0.20049  -1.00000
    6498 2017  8 21  8 31 26 761  4.7918    186.75231    650.88053    615.34226     -3.02804      0.00000     -1.61989     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.90999   0.20049  -1.00000
    6499 2017  8 21  8 31 31 553  4.7919    186.75213    650.85093    615.31701     -3.03292      0.00000     -1.62035     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.90964   0.20049  -1.00000
    6500 2017  8 21  8 31 36 345  4.7920    186.75195    650.82136    615.29177     -3.03822      0.00000     -1.62085     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.90929   0.20049  -1.00000
    6501 2017  8 21  8 31 41 137  4.7922    186.75177    650.79183    615.26655     -3.04384      0.00000     -1.62142     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.90894   0.20049  -1.00000
    6502 2017  8 21  8 31 45 929  4.7923    186.75158    650.76235    615.24136     -3.04969      0.00000     -1.62207     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.90859   0.20049  -1.00000
    6503 2017  8 21  8 31 50 722  4.7925    186.75140    650.73292    615.21617     -3.05571      0.00000     -1.62279     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.90825   0.20048  -1.00000
    6504 2017  8 21  8 31 55 514  4.7926    186.75122    650.70350    615.19098     -3.06181      0.00000     -1.62346     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.90790   0.20048  -1.00000
    6505 2017  8 21  8 32  0 307  4.7927    186.75103    650.67408    615.16581     -3.06797      0.00000     -1.62410     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.90755   0.20048  -1.00000
    6506 2017  8 21  8 32  5 100  4.7929    186.75084    650.64470    615.14065     -3.07412      0.00000     -1.62480     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.90720   0.20048  -1.00000
    6507 2017  8 21  8 32  9 893  4.7930    186.75065    650.61536    615.11552     -3.08024      0.00000     -1.62550     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.90685   0.20048  -1.00000
    6508 2017  8 21  8 32 14 686  4.7932    186.75047    650.58608    615.09040     -3.08630      0.00000     -1.62630     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.90650   0.20048  -1.00000
    6509 2017  8 21  8 32 19 479  4.7933    186.75028    650.55682    615.06529     -3.09226      0.00000     -1.62709     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.90615   0.20048  -1.00000
    6510 2017  8 21  8 32 24 273  4.7934    186.75008    650.52757    615.04018     -3.09810      0.00000     -1.62781     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.90581   0.20048  -1.00000
    6511 2017  8 21  8 32 29  67  4.7936    186.74989    650.49832    615.01509     -3.10381      0.00000     -1.62852     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.90546   0.20048  -1.00000
    6512 2017  8 21  8 32 33 860  4.7937    186.74970    650.46912    614.99001     -3.10937      0.00000     -1.62926     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.90511   0.20048  -1.00000
    6513 2017  8 21  8 32 38 654  4.7939    186.74950    650.43996    614.96496     -3.11476      0.00000     -1.63004     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.90476   0.20048  -1.00000
    6514 2017  8 21  8 32 43 448  4.7940    186.74931    650.41084    614.93991     -3.11995      0.00000     -1.63086     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.90441   0.20048  -1.00000
    6515 2017  8 21  8 32 48 242  4.7942    186.74911    650.38171    614.91486     -3.12492      0.00000     -1.63159     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.90406   0.20048  -1.00000
    6516 2017  8 21  8 32 53  37  4.7943    186.74892    650.35257    614.88981     -3.12964      0.00000     -1.63224     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.90371   0.20048  -1.00000
    6517 2017  8 21  8 32 57 831  4.7944    186.74872    650.32346    614.86478     -3.13412      0.00000     -1.63293     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.90337   0.20048  -1.00000
    6518 2017  8 21  8 33  2 626  4.7946    186.74852    650.29437    614.83976     -3.13834      0.00000     -1.63359     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.90302   0.20048  -1.00000
    6519 2017  8 21  8 33  7 420  4.7947    186.74832    650.26530    614.81475     -3.14230      0.00000     -1.63431     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.90267   0.20048  -1.00000
    6520 2017  8 21  8 33 12 215  4.7949    186.74812    650.23625    614.78974     -3.14597      0.00000     -1.63500     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.90232   0.20048  -1.00000
    6521 2017  8 21  8 33 17  10  4.7950    186.74792    650.20718    614.76473     -3.14933      0.00000     -1.63559     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.90197   0.20048  -1.00000
    6522 2017  8 21  8 33 21 805  4.7952    186.74772    650.17809    614.73972     -3.15237      0.00000     -1.63613     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.90162   0.20048  -1.00000
    6523 2017  8 21  8 33 26 601  4.7953    186.74751    650.14903    614.71473     -3.15507      0.00000     -1.63667     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.90127   0.20048  -1.00000
    6524 2017  8 21  8 33 31 396  4.7955    186.74731    650.11998    614.68975     -3.15743      0.00000     -1.63723     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.90092   0.20048  -1.00000
    6525 2017  8 21  8 33 36 192  4.7956    186.74710    650.09095    614.66476     -3.15942      0.00000     -1.63779     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.90058   0.20048  -1.00000
    6526 2017  8 21  8 33 40 988  4.7957    186.74690    650.06189    614.63977     -3.16106      0.00000     -1.63825     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.90023   0.20048  -1.00000
    6527 2017  8 21  8 33 45 783  4.7959    186.74669    650.03280    614.61477     -3.16236      0.00000     -1.63862     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.89988   0.20048  -1.00000
    6528 2017  8 21  8 33 50 579  4.7960    186.74648    650.00371    614.58978     -3.16335      0.00000     -1.63899     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.89953   0.20048  -1.00000
