GITM2 log file
## Inputs from UAM.in
# Resart= F
# Eddy coef:   300.000 Eddy P0:     0.005 Eddy P1:     0.001 Eddy Scaling:     1.000
# Statistical Models Only:  F Apex:  F
# EUV Data:  F
# AMIE: none           
none                                                                                                
# Solar Heating:  T Joule Heating:  T Auroral Heating:  T
# NO Cooling:  T O Cooling:  T
# Conduction:  T Turbulent Conduction:  T Updated Turbulent Conduction:  F
# Pressure Grad:  T Ion Drag:  T Neutral Drag:  T
# Viscosity:  T Coriolis:  T Gravity:  T
# Ion Chemistry:  T Ion Advection:  T Neutral Chemistry:  T
 
#START
   iStep yyyy mm dd hh mm ss  ms      dt min(T) max(T) mean(T) min(VV) max(VV) mean(VV) F107 F107A By Bz Vx HP HPn HPs SubsolarLon SubsolarLat SubsolarVTEC
     280 2002  3 18  0 21 51 790  4.7045    193.20391    929.81874    864.32624     -6.76411     63.01471     11.80755    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.04620  -0.01671  -1.00000
     282 2002  3 18  0 22  1 199  4.7045    193.19172    929.56465    864.07042     -5.75105     49.29431     10.18846    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.04551  -0.01671  -1.00000
     284 2002  3 18  0 22 10 608  4.7044    193.17952    929.20072    863.87212     -4.59668     34.77855      8.53640    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.04483  -0.01671  -1.00000
     286 2002  3 18  0 22 20  17  4.7044    193.16733    928.72558    863.72931     -3.69855     29.66364      6.87275    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.04414  -0.01671  -1.00000
     289 2002  3 18  0 22 34 130  4.7044    193.14909    927.82418    863.62007     -4.23040     23.87297      4.39183    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.04312  -0.01671  -1.00000
     291 2002  3 18  0 22 43 538  4.7043    193.13691    927.21731    863.61086    -14.77284     20.17364      2.76397    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.04243  -0.01671  -1.00000
     293 2002  3 18  0 22 52 947  4.7043    193.12471    926.66172    863.64946    -25.69972     16.19563      1.16463    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.04175  -0.01671  -1.00000
     295 2002  3 18  0 23  2 356  4.7043    193.11261    926.03370    863.73199    -36.77102     13.72117     -0.38517    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.04106  -0.01670  -1.00000
     297 2002  3 18  0 23 11 764  4.7043    193.10064    925.34341    863.85454    -46.21462     12.08905     -1.86321    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.04038  -0.01670  -1.00000
     299 2002  3 18  0 23 21 173  4.7043    193.08863    924.60644    864.01268    -53.68352     10.85878     -3.25431    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.03970  -0.01670  -1.00000
     301 2002  3 18  0 23 30 581  4.7043    193.07660    923.84765    864.19965    -59.02239     10.39476     -4.54614    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.03901  -0.01670  -1.00000
     304 2002  3 18  0 23 44 694  4.7042    193.05866    922.95572    864.51631    -63.13299      9.54176     -6.28049    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.03799  -0.01670  -1.00000
     306 2002  3 18  0 23 54 102  4.7042    193.04674    922.58960    864.74060    -63.45483      8.56775     -7.29597    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.03730  -0.01670  -1.00000
     308 2002  3 18  0 24  3 511  4.7042    193.03488    923.14182    864.96704    -62.05985      7.31293     -8.20105    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.03662  -0.01670  -1.00000
     310 2002  3 18  0 24 12 919  4.7041    193.02302    923.63359    865.18941    -59.21491      5.94186     -9.00525    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.03593  -0.01670  -1.00000
     312 2002  3 18  0 24 22 327  4.7041    193.01112    924.05490    865.40215    -55.27040      4.81541     -9.71842    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.03525  -0.01670  -1.00000
     314 2002  3 18  0 24 31 735  4.7041    192.99924    924.40607    865.60268    -50.60274      3.86239    -10.35230    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.03456  -0.01670  -1.00000
     316 2002  3 18  0 24 41 143  4.7040    192.98731    924.77235    865.79095    -45.76532      2.86036    -10.92052    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.03388  -0.01670  -1.00000
     318 2002  3 18  0 24 50 551  4.7039    192.97527    925.20980    865.96587    -41.27539      2.45791    -11.43633    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.03320  -0.01669  -1.00000
     321 2002  3 18  0 25  4 663  4.7039    192.95712    925.82895    866.21060    -44.37702      1.97763    -12.11923    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.03217  -0.01669  -1.00000
     323 2002  3 18  0 25 14  71  4.7038    192.94509    926.21020    866.36472    -45.53429      1.82127    -12.51596    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.03149  -0.01669  -1.00000
     325 2002  3 18  0 25 23 478  4.7038    192.93309    926.53886    866.51363    -45.94144      1.57320    -12.86515    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.03080  -0.01669  -1.00000
     327 2002  3 18  0 25 32 886  4.7039    192.92113    926.81946    866.65963    -45.67030      1.23624    -13.17174    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.03012  -0.01669  -1.00000
     329 2002  3 18  0 25 42 294  4.7039    192.90927    927.06691    866.80508    -44.91536      0.92905    -13.43749    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.02943  -0.01669  -1.00000
     331 2002  3 18  0 25 51 702  4.7040    192.89756    927.32655    866.95402    -43.66052      0.65914    -13.65951    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.02875  -0.01669  -1.00000
     333 2002  3 18  0 26  1 110  4.7041    192.88605    927.56367    867.10847    -42.03027      0.34790    -13.83414    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.02807  -0.01669  -1.00000
     335 2002  3 18  0 26 10 518  4.7041    192.87476    927.78500    867.26994    -40.06564      0.00000    -13.95379    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.02738  -0.01669  -1.00000
     338 2002  3 18  0 26 24 631  4.7042    192.85812    928.17264    867.52313    -36.88721      0.00000    -14.01966    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.02636  -0.01669  -1.00000
     340 2002  3 18  0 26 34  39  4.7043    192.84719    928.43063    867.69631    -37.90193      0.00000    -13.97734    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.02567  -0.01669  -1.00000
     342 2002  3 18  0 26 43 448  4.7043    192.83634    928.71842    867.87029    -38.95276      0.00000    -13.86651    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.02499  -0.01669  -1.00000
     344 2002  3 18  0 26 52 856  4.7042    192.82544    929.00543    868.04223    -40.66760      0.00000    -13.68390    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.02430  -0.01668  -1.00000
     346 2002  3 18  0 27  2 265  4.7041    192.81435    929.25207    868.20793    -41.89079      0.00000    -13.42669    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.02362  -0.01668  -1.00000
     348 2002  3 18  0 27 11 673  4.7040    192.80300    929.46589    868.36472    -42.36296      0.00000    -13.09421    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.02293  -0.01668  -1.00000
     350 2002  3 18  0 27 21  80  4.7038    192.79140    929.65896    868.50899    -42.04950      0.00000    -12.68781    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.02225  -0.01668  -1.00000
     352 2002  3 18  0 27 30 488  4.7036    192.77945    929.78190    868.63724    -40.88745      0.00000    -12.20945    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.02157  -0.01668  -1.00000
     355 2002  3 18  0 27 44 598  4.7033    192.76081    929.83441    868.79173    -37.63412      0.00000    -11.36602    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.02054  -0.01668  -1.00000
     357 2002  3 18  0 27 54   4  4.7032    192.74799    929.78472    868.86535    -34.54844      0.00000    -10.72958    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.01986  -0.01668  -1.00000
     359 2002  3 18  0 28  3 410  4.7031    192.73494    929.67211    868.91223    -30.83760      0.00000    -10.04324    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.01917  -0.01668  -1.00000
     361 2002  3 18  0 28 12 816  4.7031    192.72189    929.54679    868.93092    -26.65824      0.00000     -9.31797    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.01849  -0.01668  -1.00000
     363 2002  3 18  0 28 22 223  4.7031    192.70891    929.50823    868.92185    -22.21023      0.00000     -8.56778    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.01780  -0.01668  -1.00000
     365 2002  3 18  0 28 31 629  4.7032    192.69575    929.40867    868.88498    -17.77101      0.00000     -7.80418    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.01712  -0.01668  -1.00000
     367 2002  3 18  0 28 41  36  4.7033    192.68286    929.25834    868.82160    -13.47026      0.00000     -7.03893    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.01644  -0.01667  -1.00000
     369 2002  3 18  0 28 50 443  4.7035    192.67037    929.05900    868.73420    -11.49367      0.00000     -6.27948    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.01575  -0.01667  -1.00000
     372 2002  3 18  0 29  4 554  4.7039    192.65213    928.67417    868.56385     -9.62596      0.00000     -5.15525    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.01473  -0.01667  -1.00000
     374 2002  3 18  0 29 13 962  4.7041    192.64034    928.36536    868.42765     -9.18214      0.00000     -4.42115    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.01404  -0.01667  -1.00000
     376 2002  3 18  0 29 23 370  4.7043    192.62877    928.02597    868.27703     -8.63097      2.78036     -3.70336    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.01336  -0.01667  -1.00000
     378 2002  3 18  0 29 32 779  4.7045    192.61748    927.66382    868.11500     -7.98664      5.31414     -3.00815    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.01267  -0.01667  -1.00000
     380 2002  3 18  0 29 42 189  4.7047    192.60645    927.28604    867.94551     -7.26595      7.18063     -2.34120    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.01199  -0.01667  -1.00000
     382 2002  3 18  0 29 51 598  4.7048    192.59574    926.90758    867.77300     -6.48734      8.54972     -1.70052    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.01130  -0.01667  -1.00000
     384 2002  3 18  0 30  1   8  4.7049    192.58534    926.67022    867.60026     -5.67176      9.51540     -1.08731    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.01062  -0.01667  -1.00000
     386 2002  3 18  0 30 10 418  4.7050    192.57503    926.51932    867.42942     -4.83826     10.23410     -0.50372    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.00994  -0.01667  -1.00000
     389 2002  3 18  0 30 24 533  4.7050    192.55973    926.29082    867.17966     -3.59706     11.09339      0.31905    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.00891  -0.01667  -1.00000
     391 2002  3 18  0 30 33 943  4.7050    192.54949    926.14072    867.01862     -2.87773     11.64249      0.83026    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.00822  -0.01667  -1.00000
     393 2002  3 18  0 30 43 353  4.7049    192.53915    926.01477    866.86287     -2.86487     12.49007      1.31190    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.00754  -0.01666  -1.00000
     395 2002  3 18  0 30 52 763  4.7048    192.52872    925.90329    866.71225     -2.82736     13.32839      1.76085    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.00686  -0.01666  -1.00000
     397 2002  3 18  0 31  2 172  4.7047    192.51805    925.80454    866.56595     -2.75295     14.15710      2.17715    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.00617  -0.01666  -1.00000
     399 2002  3 18  0 31 11 581  4.7045    192.50706    925.72105    866.42361     -2.63873     14.89037      2.56052    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.00549  -0.01666  -1.00000
     401 2002  3 18  0 31 20 990  4.7044    192.49588    925.62042    866.28449     -2.48638     15.61825      2.90733    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.00480  -0.01666  -1.00000
     403 2002  3 18  0 31 30 399  4.7042    192.48445    925.49313    866.14785     -2.30058     16.38645      3.21615    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.00412  -0.01666  -1.00000
     406 2002  3 18  0 31 44 511  4.7040    192.46671    925.23386    865.94496     -1.97579     17.55749      3.60468    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.00309  -0.01666  -1.00000
     408 2002  3 18  0 31 53 919  4.7039    192.45459    925.00420    865.80941     -1.74271     18.31097      3.81232    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.00241  -0.01666  -1.00000
     410 2002  3 18  0 32  3 326  4.7038    192.44233    924.76696    865.67188     -1.53517     18.86396      3.97641    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.00172  -0.01666  -1.00000
     412 2002  3 18  0 32 12 734  4.7037    192.42988    924.48711    865.53134     -1.39200     19.26393      4.09707    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.00104  -0.01666  -1.00000
     414 2002  3 18  0 32 22 141  4.7037    192.41709    924.16242    865.38674     -1.24170     19.37331      4.17297    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.00036  -0.01666  -1.00000
     416 2002  3 18  0 32 31 549  4.7036    192.40428    923.84081    865.23734     -1.07497     19.20589      4.20741    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.99967  -0.01666  -1.00000
     418 2002  3 18  0 32 40 956  4.7037    192.39166    923.54789    865.08290     -0.88411     18.74734      4.19860    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.99899  -0.01665  -1.00000
     420 2002  3 18  0 32 50 363  4.7038    192.37907    923.33640    864.92298     -0.70016     17.97164      4.14962    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.99830  -0.01665  -1.00000
     423 2002  3 18  0 33  4 475  4.7040    192.36017    923.09130    864.67386     -0.41520     16.21908      4.00383    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.99728  -0.01665  -1.00000
     425 2002  3 18  0 33 13 883  4.7041    192.34777    922.94762    864.50284     -0.26330     14.73170      3.86183    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.99659  -0.01665  -1.00000
     427 2002  3 18  0 33 23 292  4.7043    192.33568    922.79491    864.32963     -0.24665     13.04836      3.68865    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.99591  -0.01665  -1.00000
     429 2002  3 18  0 33 32 701  4.7045    192.32380    922.62804    864.15512     -0.25770     11.18709      3.48769    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.99522  -0.01665  -1.00000
     431 2002  3 18  0 33 42 110  4.7047    192.31215    922.44456    863.98091     -0.26977      9.28361      3.26498    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.99454  -0.01665  -1.00000
     433 2002  3 18  0 33 51 520  4.7049    192.30089    922.24383    863.80949     -0.28671      8.23807      3.02586    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.99386  -0.01665  -1.00000
